1
 
 
 
 
                      Warning: This computer program is protected by copyright law and international treaties.       
                  Unauthorized use, reproduction or distribution of this computer program, or any portion of it, may 
                                          result in severe civil and criminal penalties.                             
                         Copyright (C) 2015 MSC Software Corporation and its licensors. All rights reserved.         
 
 
                                              * * * * * * * * * * * * * * * * * * * *
                                              * * * * * * * * * * * * * * * * * * * *
                                              * *                                 * *
                                              * *           MSC Software          * *
                                              * *               CORP              * *
                                              * *                                 * *
                                              * *      M S C   N a s t r a n      * *
                                              * *                                 * *
                                              * *                                 * *
                                              * *                                 * *
                                              * *     Version 2014.1.0-CL347922   * *
                                              * *                                 * *
                                              * *                                 * *
                                              * *                                 * *
                                              * *          JUL  3, 2015           * *
                                              * *                                 * *
                                              * *       x86-64 Based System       * *
                                              * *MODEL AMD 1400.000000 MHz (beo-0 * *
                                              * * Linux 3.12.74-ql-generic-9.1-89 * *
                                              * *Compiled for x8664 (SINGLE Mode) * *
                                              * *                                 * *
                                              * * * * * * * * * * * * * * * * * * * *
                                              * * * * * * * * * * * * * * * * * * * *
1 News file -  (April 9, 2015):
  
               Welcome to MSC Nastran 2014.1
  
  
  
    NO.       ORDER                                                                       MASS              STIFFNESS
     CYCLIC FREQUENCY =  1.591549E+17  MODAL DAMPING VALUE =  4.000000E-02  (BY EXTRAPOLATION BEYOND THE RIGHT END OF THE TABLE)

 ^^^     
 *** SYSTEM INFORMATION MESSAGE 9157 (SUBDMAP GMAM)
     FASTFR OPTION REQUESTED, BUT THE MODEL DID NOT MEET THE FOLLOWING CRITERIA:
     THE H-SIZE OF THE PROBLEM IS SMALL. H-SIZE = 1723
     USER INFORMATION: STANDARD FREQUENCY RESPONSE METHOD WILL BE USED
 ^^^     
1                                                                          FEBRUARY   5, 2018  MSC Nastran  7/ 3/15   PAGE    92
     1641      1641        9.219397E+08        3.036346E+04        4.832495E+03        1.000000E+00        9.219397E+08
     1642      1642        9.222977E+08        3.036936E+04        4.833433E+03        1.000000E+00        9.222977E+08
     1643      1643        9.253125E+08        3.041895E+04        4.841326E+03        1.000000E+00        9.253125E+08
     1644      1644        9.258746E+08        3.042819E+04        4.842797E+03        1.000000E+00        9.258746E+08
     1645      1645        9.267865E+08        3.044317E+04        4.845181E+03        1.000000E+00        9.267865E+08
     1646      1646        9.268275E+08        3.044384E+04        4.845288E+03        1.000000E+00        9.268275E+08
     1647      1647        9.282993E+08        3.046801E+04        4.849134E+03        1.000000E+00        9.282993E+08
     1648      1648        9.285507E+08        3.047213E+04        4.849790E+03        1.000000E+00        9.285507E+08
     1649      1649        9.293072E+08        3.048454E+04        4.851765E+03        1.000000E+00        9.293072E+08
     1650      1650        9.303300E+08        3.050131E+04        4.854435E+03        1.000000E+00        9.303300E+08
1                                                                          FEBRUARY   5, 2018  MSC Nastran  7/ 3/15   PAGE    89
                                                                                                                                    
0                                                                                                            SUBCASE 1              
 
                                              R E A L   E I G E N V A L U E S
                                         (AFTER AUGMENTATION OF RESIDUAL VECTORS)
   MODE    EXTRACTION      EIGENVALUE            RADIANS             CYCLES            GENERALIZED         GENERALIZED
                                                                                                                                    
0                                                                                                            SUBCASE 1              
 *** USER INFORMATION MESSAGE 7559 (FRLGA)
     THIS FREQUENCY RESPONSE ANALYSIS INVOLVES THE FOLLOWING TYPES OF EXCITATION --

     * APPLIED LOADS
 *** USER INFORMATION MESSAGE 5222 (SQFREQ)
     UN COUPLED SOLUTION ALGORITHM USED.
 *** USER INFORMATION MESSAGE 4114 (OUTPX2)
     DATA BLOCK OAG1     WRITTEN ON FORTRAN UNIT  12 IN BINARY (LTLEND) FORMAT USING NDDL DESCRIPTION FOR OAG, TRL =
                    103                 0             31626                 0                 0                 0                 0
     NAME OF DATA BLOCK WRITTEN ON FORTRAN UNIT IS OAG1    
        (MAXIMUM POSSIBLE FORTRAN RECORD SIZE =      131074 WORDS.)
     (MAXIMUM SIZE OF FORTRAN RECORDS WRITTEN =         146 WORDS.)
           (NUMBER OF FORTRAN RECORDS WRITTEN =        2520 RECORDS.)
           (TOTAL DATA WRITTEN FOR DATA BLOCK =       70305 WORDS.)
1                                                                          FEBRUARY   5, 2018  MSC Nastran  7/ 3/15   PAGE    93
                                                                                                                                    
0                                                                                                            SUBCASE 1              
      FREQUENCY =  0.000000E+00
                                       C O M P L E X   A C C E L E R A T I O N   V E C T O R
                                                         (MAGNITUDE/PHASE)
 
      POINT ID.   TYPE          T1             T2             T3             R1             R2             R3
0          101      G      0.0            0.0            0.0            0.0            0.0            0.0
                             0.0            0.0            0.0            0.0            0.0            0.0
0          102      G      0.0            0.0            0.0            0.0            0.0            0.0
                             0.0            0.0            0.0            0.0            0.0            0.0
0          103      G      0.0            0.0            0.0            0.0            0.0            0.0
